ID,PIN,Signal,Signal.1,Probe,INICIAL,TYPE,PORCENT,Barrel,SURFACE,TEST
TP420:,    Pin:1, Signal:L2_N_2, Orig_Signal:L2/N-2, NotProbed,TP,TEST POINT,,0,0,Fail
TP421:,    Pin:1, Signal:NetC403_1, Orig_Signal:NetC403_1, NotProbed,TP,TEST POINT,,0,0,Fail
TP422:,    Pin:1, Signal:NetD410_K, Orig_Signal:NetD410_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP423:,    Pin:1, Signal:NetQ403_G, Orig_Signal:NetQ403_G, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP424:,    Pin:1, Signal:RELAY_CTRL_1, Orig_Signal:RELAY_CTRL_1, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP501:,    Pin:1, Signal:NetC501_2, Orig_Signal:NetC501_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP502:,    Pin:1, Signal:NetFB501_2, Orig_Signal:NetFB501_2, Probed,TP,TEST POINT,100.0,50, BOTTOM,Pass
TP503:,    Pin:1, Signal:NetR502_2, Orig_Signal:NetR502_2, Probed,TP,TEST POINT,100.0,50, BOTTOM,Pass
TP504:,    Pin:1, Signal:NetR502_1, Orig_Signal:NetR502_1, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP505:,    Pin:1, Signal:NetR503_1, Orig_Signal:NetR503_1, Probed,TP,TEST POINT,100.0,75, BOTTOM,Pass
TP506:,    Pin:1, Signal:NetR504_1, Orig_Signal:NetR504_1, Probed,TP,TEST POINT,100.0,75, BOTTOM,Pass
TP507:,    Pin:1, Signal:NetC502_2, Orig_Signal:NetC502_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP508:,    Pin:1, Signal:NetC502_1, Orig_Signal:NetC502_1, NotProbed,TP,TEST POINT,,0,0,Fail
TP509:,    Pin:1, Signal:NetFB501_1, Orig_Signal:NetFB501_1, Probed,TP,TEST POINT,100.0,75, BOTTOM,Pass
TP510:,    Pin:1, Signal:NetC503_1, Orig_Signal:NetC503_1, NotProbed,TP,TEST POINT,,0,0,Fail
TP511:,    Pin:1, Signal:NetFB502_1, Orig_Signal:NetFB502_1, Probed,TP,TEST POINT,100.0,50, BOTTOM,Pass
TP512:,    Pin:1, Signal:NetC503_2, Orig_Signal:NetC503_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP513:,    Pin:1, Signal:NetFB502_2, Orig_Signal:NetFB502_2, Probed,TP,TEST POINT,100.0,75, BOTTOM,Pass
TP514:,    Pin:1, Signal:NetC504_2, Orig_Signal:NetC504_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP515:,    Pin:1, Signal:NetR517_2, Orig_Signal:NetR517_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP516:,    Pin:1, Signal:NetR517_1, Orig_Signal:NetR517_1, NotProbed,TP,TEST POINT,,0,0,Fail
TP517:,    Pin:1, Signal:NetR518_2, Orig_Signal:NetR518_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP518:,    Pin:1, Signal:VOLT_MEAS, Orig_Signal:VOLT_MEAS, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP519:,    Pin:1, Signal:NetQ501_D, Orig_Signal:NetQ501_D, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP520:,    Pin:1, Signal:NetD504_K, Orig_Signal:NetD504_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP521:,    Pin:1, Signal:NetD507_K, Orig_Signal:NetD507_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP522:,    Pin:1, Signal:NetD506_K, Orig_Signal:NetD506_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP523:,    Pin:1, Signal:NetC506_2, Orig_Signal:NetC506_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP524:,    Pin:1, Signal:L1_CS, Orig_Signal:L1_CS, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP525:,    Pin:1, Signal:NetC518_1, Orig_Signal:NetC518_1, NotProbed,TP,TEST POINT,,0,0,Fail
TP526:,    Pin:1, Signal:NetQ502_D, Orig_Signal:NetQ502_D, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP527:,    Pin:1, Signal:5V, Orig_Signal:5V, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP528:,    Pin:1, Signal:NetQ503_D, Orig_Signal:NetQ503_D, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP529:,    Pin:1, Signal:NetD508_K, Orig_Signal:NetD508_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP530:,    Pin:1, Signal:NetD511_K, Orig_Signal:NetD511_K, Probed,TP,TEST POINT,100.0,75, BOTTOM,Pass
TP531:,    Pin:1, Signal:NetQ503_G, Orig_Signal:NetQ503_G, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP532:,    Pin:1, Signal:ID1, Orig_Signal:ID1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP533:,    Pin:1, Signal:ID2, Orig_Signal:ID2, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP534:,    Pin:1, Signal:TEMP1, Orig_Signal:TEMP1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP535:,    Pin:1, Signal:NetD510_K, Orig_Signal:NetD510_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP536:,    Pin:1, Signal:NetC511_2, Orig_Signal:NetC511_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP537:,    Pin:1, Signal:NetQ504_D, Orig_Signal:NetQ504_D, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP538:,    Pin:1, Signal:NetQ504_G, Orig_Signal:NetQ504_G, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP539:,    Pin:1, Signal:NetC518_2, Orig_Signal:NetC518_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP540:,    Pin:1, Signal:NetC520_1, Orig_Signal:NetC520_1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP541:,    Pin:1, Signal:NetC515_2, Orig_Signal:NetC515_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP601:,    Pin:1, Signal:NetD601_A, Orig_Signal:NetD601_A, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP602:,    Pin:1, Signal:NetC603_2, Orig_Signal:NetC603_2, NotProbed,TP,TEST POINT,,0,0,Fail
TP604:,    Pin:1, Signal:NetC602_2, Orig_Signal:NetC602_2, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP605:,    Pin:1, Signal:NetC601_2, Orig_Signal:NetC601_2, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP606:,    Pin:1, Signal:P12V, Orig_Signal:+12V, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP607:,    Pin:1, Signal:P12V, Orig_Signal:+12V, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP608:,    Pin:1, Signal:NetD601_K, Orig_Signal:NetD601_K, NotProbed,TP,TEST POINT,,0,0,Fail
TP609:,    Pin:1, Signal:NetC603_1, Orig_Signal:NetC603_1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP611:,    Pin:1, Signal:NetC608_1, Orig_Signal:NetC608_1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP612:,    Pin:1, Signal:NetC602_1, Orig_Signal:NetC602_1, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP613:,    Pin:1, Signal:12V_A, Orig_Signal:12V_A, NotProbed,TP,TEST POINT,,0,0,Fail
TP614:,    Pin:1, Signal:5V, Orig_Signal:5V, Probed,TP,TEST POINT,100.0,100, BOTTOM,Pass
TP615:,    Pin:1, Signal:1_8V, Orig_Signal:1.8V, Probed,TP,TEST POINT,100.0,100, TOP,Pass
TP616:,    Pin:1, Signal:N12V_A, Orig_Signal:-12V_A, Probed,TP,TEST POINT,100.0,100, TOP,Pass
U201:,    Pin:11, Signal:L2_N_2, Orig_Signal:L2/N-2, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:4, Signal:NetR203_2, Orig_Signal:NetR203_2, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:3, Signal:NetTP213_1, Orig_Signal:NetTP213_1, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:6, Signal:NetR202_1, Orig_Signal:NetR202_1, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:15, Signal:L1_3, Orig_Signal:L1-3, Probed,U,IC,,100, BOTTOM,Fail
U201:,    Pin:2, Signal:UNCONNECTED_2, Orig_Signal:UNCONNECTED_2, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:7, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U201:,    Pin:8, Signal:NetC201_1, Orig_Signal:NetC201_1, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:9, Signal:NetTP223_1, Orig_Signal:NetTP223_1, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:10, Signal:UNCONNECTED_3, Orig_Signal:UNCONNECTED_3, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:1, Signal:UNCONNECTED_1, Orig_Signal:UNCONNECTED_1, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:5, Signal:NetTP216_1, Orig_Signal:NetTP216_1, Probed,U,IC,,75, BOTTOM,Fail
U201:,    Pin:12, Signal:L2_N_3, Orig_Signal:L2/N-3, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:14, Signal:L2_N_3, Orig_Signal:L2/N-3, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:17, Signal:L1_3, Orig_Signal:L1-3, Probed,U,IC,,100, BOTTOM,Fail
U201:,    Pin:13, Signal:L2_N_2, Orig_Signal:L2/N-2, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:18, Signal:L1_4, Orig_Signal:L1-4, NotProbed,U,IC,,0,0,Fail
U201:,    Pin:16, Signal:L1_4, Orig_Signal:L1-4, NotProbed,U,IC,55.55555555555556,0,0,Pass
U202:,    Pin:1, Signal:NetD203_AN, Orig_Signal:NetD203_AN, NotProbed,U,IC,,0,0,Fail
U202:,    Pin:2, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U202:,    Pin:3, Signal:NetD204_3, Orig_Signal:NetD204_3, NotProbed,U,IC,,0,0,Fail
U202:,    Pin:4, Signal:NetD203_AN, Orig_Signal:NetD203_AN, NotProbed,U,IC,,0,0,Fail
U202:,    Pin:5, Signal:3_3V, Orig_Signal:3.3V, Probed,U,IC,40.0,100, TOP,Fail
U301:,    Pin:1, Signal:NetC301_1, Orig_Signal:NetC301_1, NotProbed,U,IC,,0,0,Fail
U301:,    Pin:2, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U301:,    Pin:3, Signal:NetC301_1, Orig_Signal:NetC301_1, NotProbed,U,IC,,0,0,Fail
U301:,    Pin:4, Signal:UNCONNECTED_76, Orig_Signal:UNCONNECTED_76, NotProbed,U,IC,,0,0,Fail
U301:,    Pin:5, Signal:NetC303_2, Orig_Signal:NetC303_2, NotProbed,U,IC,20.0,0,0,Fail
U302:,    Pin:1, Signal:NRST, Orig_Signal:NRST, Probed,U,IC,,100, TOP,Fail
U302:,    Pin:4, Signal:WDI, Orig_Signal:WDI, NotProbed,U,IC,,0,0,Fail
U302:,    Pin:2, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U302:,    Pin:5, Signal:NetC307_1, Orig_Signal:NetC307_1, NotProbed,U,IC,,0,0,Fail
U302:,    Pin:3, Signal:UNCONNECTED_75, Orig_Signal:UNCONNECTED_75, NotProbed,U,IC,40.0,0,0,Fail
U303:,    Pin:61, Signal:NetQ502_D, Orig_Signal:NetQ502_D, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:47, Signal:UNCONNECTED_63, Orig_Signal:UNCONNECTED_63, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:43, Signal:UNCONNECTED_61, Orig_Signal:UNCONNECTED_61, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:42, Signal:UNCONNECTED_60, Orig_Signal:UNCONNECTED_60, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:41, Signal:UNCONNECTED_59, Orig_Signal:UNCONNECTED_59, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:40, Signal:UNCONNECTED_58, Orig_Signal:UNCONNECTED_58, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:39, Signal:UNCONNECTED_57, Orig_Signal:UNCONNECTED_57, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:38, Signal:UNCONNECTED_56, Orig_Signal:UNCONNECTED_56, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:37, Signal:UNCONNECTED_55, Orig_Signal:UNCONNECTED_55, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:36, Signal:NetR201_1, Orig_Signal:NetR201_1, Probed,U,IC,,50, TOP,Fail
U303:,    Pin:35, Signal:UNCONNECTED_54, Orig_Signal:UNCONNECTED_54, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:34, Signal:NetR203_1, Orig_Signal:NetR203_1, Probed,U,IC,,50, TOP,Fail
U303:,    Pin:33, Signal:UNCONNECTED_53, Orig_Signal:UNCONNECTED_53, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:32, Signal:UNCONNECTED_52, Orig_Signal:UNCONNECTED_52, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:31, Signal:UNCONNECTED_51, Orig_Signal:UNCONNECTED_51, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:30, Signal:RELAY_CTRL_1, Orig_Signal:RELAY_CTRL_1, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:29, Signal:UNCONNECTED_50, Orig_Signal:UNCONNECTED_50, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:44, Signal:UNCONNECTED_62, Orig_Signal:UNCONNECTED_62, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:28, Signal:RELAY_CTRL_2, Orig_Signal:RELAY_CTRL_2, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:45, Signal:SWDIO, Orig_Signal:SWDIO, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:48, Signal:UNCONNECTED_64, Orig_Signal:UNCONNECTED_64, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:64, Signal:UNCONNECTED_73, Orig_Signal:UNCONNECTED_73, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:63, Signal:NetQ501_D, Orig_Signal:NetQ501_D, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:62, Signal:UNCONNECTED_72, Orig_Signal:UNCONNECTED_72, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:60, Signal:UNCONNECTED_71, Orig_Signal:UNCONNECTED_71, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:59, Signal:NetQ503_D, Orig_Signal:NetQ503_D, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:58, Signal:UNCONNECTED_70, Orig_Signal:UNCONNECTED_70, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:57, Signal:NetQ504_D, Orig_Signal:NetQ504_D, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:56, Signal:UNCONNECTED_69, Orig_Signal:UNCONNECTED_69, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:55, Signal:NetR316_1, Orig_Signal:NetR316_1, Probed,U,IC,,100, BOTTOM,Fail
U303:,    Pin:54, Signal:UNCONNECTED_68, Orig_Signal:UNCONNECTED_68, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:53, Signal:UNCONNECTED_67, Orig_Signal:UNCONNECTED_67, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:52, Signal:UNCONNECTED_66, Orig_Signal:UNCONNECTED_66, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:51, Signal:UNCONNECTED_65, Orig_Signal:UNCONNECTED_65, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:50, Signal:LED2, Orig_Signal:LED2, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:49, Signal:LED1, Orig_Signal:LED1, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:46, Signal:SWCLK, Orig_Signal:SWCLK, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:26, Signal:NetR318_2, Orig_Signal:NetR318_2, Probed,U,IC,,50, BOTTOM,Fail
U303:,    Pin:27, Signal:UNCONNECTED_49, Orig_Signal:UNCONNECTED_49, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:24, Signal:UNCONNECTED_48, Orig_Signal:UNCONNECTED_48, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:1, Signal:UNCONNECTED_37, Orig_Signal:UNCONNECTED_37, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:2, Signal:UNCONNECTED_38, Orig_Signal:UNCONNECTED_38, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:3, Signal:UNCONNECTED_39, Orig_Signal:UNCONNECTED_39, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:4, Signal:UNCONNECTED_40, Orig_Signal:UNCONNECTED_40, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:25, Signal:NetR317_2, Orig_Signal:NetR317_2, Probed,U,IC,,50, BOTTOM,Fail
U303:,    Pin:6, Signal:3_3V, Orig_Signal:3.3V, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:7, Signal:NetC309_1, Orig_Signal:NetC309_1, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:8, Signal:3_3V, Orig_Signal:3.3V, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:9, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U303:,    Pin:10, Signal:NetC310_1, Orig_Signal:NetC310_1, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:11, Signal:NetR325_2, Orig_Signal:NetR325_2, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:12, Signal:NRST, Orig_Signal:NRST, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:5, Signal:UNCONNECTED_41, Orig_Signal:UNCONNECTED_41, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:14, Signal:UNCONNECTED_43, Orig_Signal:UNCONNECTED_43, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:15, Signal:WDI, Orig_Signal:WDI, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:16, Signal:UNCONNECTED_44, Orig_Signal:UNCONNECTED_44, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:17, Signal:VOLT_MEAS, Orig_Signal:VOLT_MEAS, Probed,U,IC,,100, BOTTOM,Fail
U303:,    Pin:18, Signal:VOLT_MEAS, Orig_Signal:VOLT_MEAS, Probed,U,IC,,100, BOTTOM,Fail
U303:,    Pin:19, Signal:DEBUG_TX, Orig_Signal:DEBUG_TX, Probed,U,IC,,100, TOP,Fail
U303:,    Pin:20, Signal:DEBUG_RX, Orig_Signal:DEBUG_RX, Probed,U,IC,,50, TOP,Fail
U303:,    Pin:21, Signal:UNCONNECTED_45, Orig_Signal:UNCONNECTED_45, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:22, Signal:UNCONNECTED_46, Orig_Signal:UNCONNECTED_46, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:23, Signal:UNCONNECTED_47, Orig_Signal:UNCONNECTED_47, NotProbed,U,IC,,0,0,Fail
U303:,    Pin:13, Signal:UNCONNECTED_42, Orig_Signal:UNCONNECTED_42, NotProbed,U,IC,28.125,0,0,Fail
U401:,    Pin:3, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U401:,    Pin:2, Signal:NetC404_1, Orig_Signal:NetC404_1, NotProbed,U,IC,,0,0,Fail
U401:,    Pin:1, Signal:NetC401_1, Orig_Signal:NetC401_1, NotProbed,U,IC,33.33333333333333,0,0,Fail
U501:,    Pin:7, Signal:NetR504_1, Orig_Signal:NetR504_1, Probed,U,IC,,75, BOTTOM,Fail
U501:,    Pin:6, Signal:NetR504_1, Orig_Signal:NetR504_1, Probed,U,IC,,75, BOTTOM,Fail
U501:,    Pin:5, Signal:1_8V, Orig_Signal:1.8V, Probed,U,IC,,100, TOP,Fail
U501:,    Pin:4, Signal:N12V_A, Orig_Signal:-12V_A, Probed,U,IC,,100, TOP,Fail
U501:,    Pin:3, Signal:NetC501_2, Orig_Signal:NetC501_2, NotProbed,U,IC,,0,0,Fail
U501:,    Pin:2, Signal:NetR502_2, Orig_Signal:NetR502_2, Probed,U,IC,,50, BOTTOM,Fail
U501:,    Pin:1, Signal:NetR502_2, Orig_Signal:NetR502_2, Probed,U,IC,,50, BOTTOM,Fail
U501:,    Pin:8, Signal:12V_A, Orig_Signal:12V_A, NotProbed,U,IC,75.0,0,0,Pass
U502:,    Pin:2, Signal:NetR517_1, Orig_Signal:NetR517_1, NotProbed,U,IC,,0,0,Fail
U502:,    Pin:5, Signal:NetC504_2, Orig_Signal:NetC504_2, NotProbed,U,IC,,0,0,Fail
U502:,    Pin:8, Signal:12V_A, Orig_Signal:12V_A, NotProbed,U,IC,,0,0,Fail
U502:,    Pin:4, Signal:N12V_A, Orig_Signal:-12V_A, Probed,U,IC,,100, TOP,Fail
U502:,    Pin:3, Signal:NetR502_1, Orig_Signal:NetR502_1, Probed,U,IC,,100, TOP,Fail
U502:,    Pin:1, Signal:VOLT_MEAS, Orig_Signal:VOLT_MEAS, Probed,U,IC,,100, BOTTOM,Fail
U502:,    Pin:7, Signal:NetR517_2, Orig_Signal:NetR517_2, NotProbed,U,IC,,0,0,Fail
U502:,    Pin:6, Signal:NetR517_2, Orig_Signal:NetR517_2, NotProbed,U,IC,37.5,0,0,Fail
U503:,    Pin:4, Signal:L1_3, Orig_Signal:L1-3, Probed,U,IC,,100, BOTTOM,Fail
U503:,    Pin:3, Signal:NetC520_1, Orig_Signal:NetC520_1, Probed,U,IC,,100, BOTTOM,Fail
U503:,    Pin:2, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U503:,    Pin:1, Signal:5V, Orig_Signal:5V, Probed,U,IC,,100, BOTTOM,Fail
U503:,    Pin:5, Signal:L1_2, Orig_Signal:L1-2, Probed,U,IC,100.0,100, BOTTOM,Pass
U504:,    Pin:3, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U504:,    Pin:2, Signal:TEMP1, Orig_Signal:TEMP1, Probed,U,IC,,100, BOTTOM,Fail
U504:,    Pin:1, Signal:5V, Orig_Signal:5V, Probed,U,IC,100.0,100, BOTTOM,Pass
U505:,    Pin:5, Signal:UNCONNECTED_32, Orig_Signal:UNCONNECTED_32, NotProbed,U,IC,,0,0,Fail
U505:,    Pin:4, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U505:,    Pin:8, Signal:UNCONNECTED_33, Orig_Signal:UNCONNECTED_33, NotProbed,U,IC,,0,0,Fail
U505:,    Pin:1, Signal:UNCONNECTED_31, Orig_Signal:UNCONNECTED_31, NotProbed,U,IC,,0,0,Fail
U505:,    Pin:2, Signal:NetC518_2, Orig_Signal:NetC518_2, NotProbed,U,IC,,0,0,Fail
U505:,    Pin:7, Signal:3_3V, Orig_Signal:3.3V, Probed,U,IC,,100, TOP,Fail
U505:,    Pin:6, Signal:NetC518_1, Orig_Signal:NetC518_1, NotProbed,U,IC,,0,0,Fail
U505:,    Pin:3, Signal:NetC515_2, Orig_Signal:NetC515_2, NotProbed,U,IC,25.0,0,0,Fail
U601:,    Pin:1, Signal:NetC601_2, Orig_Signal:NetC601_2, Probed,U,IC,,100, BOTTOM,Fail
U601:,    Pin:2, Signal:NetC608_1, Orig_Signal:NetC608_1, Probed,U,IC,,100, BOTTOM,Fail
U601:,    Pin:3, Signal:NetD601_A, Orig_Signal:NetD601_A, Probed,U,IC,,100, BOTTOM,Fail
U601:,    Pin:4, Signal:NetC603_1, Orig_Signal:NetC603_1, Probed,U,IC,100.0,100, BOTTOM,Pass
U602:,    Pin:2, Signal:P12V, Orig_Signal:+12V, Probed,U,IC,,100, BOTTOM,Fail
U602:,    Pin:3, Signal:NetC603_1, Orig_Signal:NetC603_1, Probed,U,IC,,100, BOTTOM,Fail
U602:,    Pin:4, Signal:GND, Orig_Signal:GND, Probed,U,IC,,100, BOTTOM,Fail
U602:,    Pin:5, Signal:UNCONNECTED_34, Orig_Signal:UNCONNECTED_34, NotProbed,U,IC,,0,0,Fail
U602:,    Pin:1, Signal:NetC603_2, Orig_Signal:NetC603_2, NotProbed,U,IC,,0,0,Fail
U602:,    Pin:6, Signal:UNCONNECTED_35, Orig_Signal:UNCONNECTED_35, NotProbed,U,IC,50.0,0,0,Fail
U603:,    Pin:1, Signal:5V, Orig_Signal:5V, Probed,U,IC,,100, BOTTOM,Fail
U603:,    Pin:2, Signal:1_8V, Orig_Signal:1.8V, Probed,U,IC,,100, TOP,Fail
U603:,    Pin:3, Signal:GND, Orig_Signal:GND, Probed,U,IC,100.0,100, BOTTOM,Pass
VR601:,    Pin:1, Signal:L1_1, Orig_Signal:L1-1, Probed,VR,0,,100, BOTTOM,Fail
VR601:,    Pin:2, Signal:GND, Orig_Signal:GND, Probed,VR,0,100.0,100, BOTTOM,Pass
VR602:,    Pin:1, Signal:L1_1, Orig_Signal:L1-1, Probed,VR,0,,100, BOTTOM,Fail
VR602:,    Pin:2, Signal:L2_N_1, Orig_Signal:L2/N-1, Probed,VR,0,100.0,100, BOTTOM,Pass
VR603:,    Pin:1, Signal:GND, Orig_Signal:GND, Probed,VR,0,,100, BOTTOM,Fail
VR603:,    Pin:2, Signal:L2_N_1, Orig_Signal:L2/N-1, Probed,VR,0,100.0,100, BOTTOM,Pass
X301:,    Pin:2, Signal:NetC310_1, Orig_Signal:NetC310_1, NotProbed,X,0,,0,0,Fail
X301:,    Pin:1, Signal:NetC311_1, Orig_Signal:NetC311_1, NotProbed,X,0,,0,0,Fail
